poem,all,coherent,grammatical,melodious,moved,real,rhyming,readable,comprehensible,intense,liking
"and those who were good shall be happy : they shall sit in a golden<br>chair ;<br>they shall splash at a ten-league canvas with brushes of comet 's hair ;<br>they shall find real saints to draw from — magdalene , peter , and paul ;<br>they shall work for an age at a sitting and never be tired at all !",-0.2642255425453186,-0.2545061707496643,-0.24578030407428741,-0.25796520709991455,-0.24895066022872925,-0.26830050349235535,-0.24680744111537933,-0.24964748322963715,-0.2514371871948242,-0.2661651372909546,-0.2633601129055023
"too busy making poster advertising, <br>not looking at this very broken heart ! <br>are you so many people most exciting, <br>no answers under any album chart. <br><br>for those who try to read the latest news ! <br>what happens when it offers me release ! <br>i never thought of positive reviews, <br>but there is only one companion piece.",-0.26422417163848877,-0.2544730305671692,-0.24576589465141296,-0.2579583525657654,-0.24896641075611115,-0.2682710886001587,-0.24682694673538208,-0.24964666366577148,-0.25143447518348694,-0.26617196202278137,-0.26333343982696533
"a little time tones of a mother , <br>and the world is to be in his own . <br>he has not lived of a friend in the dark , <br>a shadow on the morrow ,",-0.26422685384750366,-0.25448036193847656,-0.24573944509029388,-0.2579520642757416,-0.24892812967300415,-0.2682701647281647,-0.24679666757583618,-0.24964430928230286,-0.2514369487762451,-0.26616349816322327,-0.26333335041999817
"it was as if an earthquake rent<br>the hearth-stones of a continent ,<br>and made forlorn<br>the households born<br>of peace on earth , good-will to men !",-0.26422539353370667,-0.25447317957878113,-0.24576285481452942,-0.25795504450798035,-0.24892643094062805,-0.2682828903198242,-0.24680127203464508,-0.2496350258588791,-0.2514476776123047,-0.26615867018699646,-0.2633517384529114
"thrice need his dream , in ev'ry plan , still stain 'd <br>to the delighted powers , and marshal all <br>nor foes provoke the virtue bound to state <br>and rank goats , with earthly charge inspir 'd",-0.26422640681266785,-0.2545042037963867,-0.24577608704566956,-0.2579593062400818,-0.2489626258611679,-0.26827865839004517,-0.2468061000108719,-0.24964630603790283,-0.2514365315437317,-0.2661696672439575,-0.26336365938186646
"a land; and with a breath of morn begun<br>so bright as sunset in the western sun<br>star of the stars— and on earth's open ray<br>till, in his light, infold his life away",-0.26422572135925293,-0.2545117735862732,-0.24578584730625153,-0.25796443223953247,-0.2489701509475708,-0.26827967166900635,-0.24680928885936737,-0.24966050684452057,-0.2514425814151764,-0.2661695182323456,-0.2633417248725891
"beloved, for to meet him from above<br>grant this thy lady,— that i can move on<br>oh, pray for them within thy lips and moan<br>and it will melt into the bonds of love",-0.2642262279987335,-0.2544923722743988,-0.24575836956501007,-0.257955402135849,-0.24893146753311157,-0.2682967782020569,-0.2467907965183258,-0.24964046478271484,-0.2514382600784302,-0.2661841809749603,-0.26334348320961
"the first time that peter deniéd his lord<br>he had neither the throne , nor the keys nor the sword —<br>a poor silly fisherman , what could he do<br>when the cock crew — when the cock crew —<br>but weep for his wickedness when the cock crew ?",-0.2642262578010559,-0.2544880509376526,-0.24576520919799805,-0.2579552233219147,-0.24895845353603363,-0.26828423142433167,-0.24681080877780914,-0.24963504076004028,-0.25142568349838257,-0.2661593556404114,-0.26336658000946045
"my love that , through thy feet in beauty shown <br>but i , so do i sinking on the sky <br>drops then teach it too much a nobler foe <br>for not a faultless summer on thy throat",-0.264226496219635,-0.2544859051704407,-0.24576550722122192,-0.2579616904258728,-0.24894243478775024,-0.26830336451530457,-0.24679884314537048,-0.2496682107448578,-0.25144052505493164,-0.2661687731742859,-0.2633325159549713
"the castle of our desire vultures we must be <br>said he, and the halls of troy <br>he goes to the poor man's wish, and gives to the hall <br>the castle, soon asunder the breeze <br>the storme will bring him, who the fernill",-0.2642265558242798,-0.2544994056224823,-0.2457747757434845,-0.2579682767391205,-0.2489612102508545,-0.2682879567146301,-0.24681992828845978,-0.2496560662984848,-0.25143828988075256,-0.2661804258823395,-0.26337769627571106
"oh , round charlie many ran ,<br>when his foot was on the heather ,<br>when his sword shone in the van .<br>now at ending of his span ,<br>gask and caryl stand together !",-0.2642257511615753,-0.2544856667518616,-0.24575091898441315,-0.25795596837997437,-0.24893873929977417,-0.26827335357666016,-0.2467910200357437,-0.2496376633644104,-0.25143346190452576,-0.2661639153957367,-0.26335322856903076
"in all the world i sat in my heart , and i <br>with a certain thing , <br>a little while , and i , <br>the only one , the same ,",-0.2642257809638977,-0.25447744131088257,-0.24576574563980103,-0.25795629620552063,-0.24892760813236237,-0.2682873010635376,-0.2468024045228958,-0.24964506924152374,-0.2514248192310333,-0.2661547064781189,-0.26336294412612915
"the castle of our desire vultures we must be seen <br>the castle with a watery lustre on the floor <br>and the wanderer to the steps of the stones <br>with allrespect, as he ne'er unworthy are of praise <br>‘ tiske the modest proportions of",-0.2642272114753723,-0.25450730323791504,-0.2457856833934784,-0.25797146558761597,-0.24897028505802155,-0.26829391717910767,-0.24682924151420593,-0.24965620040893555,-0.25144314765930176,-0.26618319749832153,-0.2633638381958008
"poets can say for not— and we went near<br>god's agony? i would apollo dear<br>it back for thee, or tell what i will do<br>teach me in christ, to think me not to go",-0.2642270624637604,-0.2545146942138672,-0.24576595425605774,-0.25797224044799805,-0.24894529581069946,-0.2682865560054779,-0.24681271612644196,-0.24965661764144897,-0.2514442205429077,-0.26617905497550964,-0.26334184408187866
"now let us pray the holy ghost ,<br>of all things , for the true faith most ,<br>in that to preserve us when we are dying ,<br>and going home out of this vale of crying :<br>kyrioleis .",-0.26422545313835144,-0.2544824779033661,-0.2457556426525116,-0.2579491138458252,-0.24892783164978027,-0.26828351616859436,-0.24679654836654663,-0.2496516853570938,-0.25143954157829285,-0.2661728262901306,-0.2633649408817291
"when i 've drawn a thousand years <br>that never could be for a little thing . <br>i knew that the world was good to me , <br>but i ’ m a child for the child ,",-0.2642262876033783,-0.25449636578559875,-0.24574489891529083,-0.2579430937767029,-0.24892309308052063,-0.2682800889015198,-0.2467896193265915,-0.24962347745895386,-0.25144249200820923,-0.26617231965065,-0.26334962248802185
"coming of all has wrought— she scarcely now<br>for in a front of glory, to its best<br>she withers all it, and his lips shall know<br>the blest is with its secret to the rest",-0.2642258107662201,-0.25449371337890625,-0.2457679659128189,-0.25797513127326965,-0.24894912540912628,-0.2682853937149048,-0.2467922866344452,-0.24966835975646973,-0.25144296884536743,-0.26617923378944397,-0.2633601427078247
"‘ twas half dust that dust that clay —<br>i see not come with more ,<br>awake ,<br>and the world quietly several together ,<br>as ‘ twas moving we hail among a warning —<br>down — we dread — i watching place —<br>where the divinely weeps his children that not",-0.26422610878944397,-0.25448906421661377,-0.24576975405216217,-0.2579611837863922,-0.248960480093956,-0.26829993724823,-0.2468113899230957,-0.24965645372867584,-0.2514505684375763,-0.2661711573600769,-0.26337018609046936
"not from the ranks of those we call<br>philosopher or admiral ,—<br>neither as locke was , nor as blake ,<br>is that great genius for whose sake<br>we keep this autumn festival .",-0.2642267942428589,-0.2544984817504883,-0.24573902785778046,-0.25794273614883423,-0.24895457923412323,-0.26828959584236145,-0.24681133031845093,-0.24964234232902527,-0.25143226981163025,-0.2661685645580292,-0.26337361335754395
"or the sidonian , with their fragrant freight<br>oil-olive , fig , and date ;<br>jars of dark sunburnt wine , flax-woven robes ,<br>or tyrian azure glass<br>wavy with gold , and agate-banded globes :—",-0.26422515511512756,-0.2545122802257538,-0.24576355516910553,-0.2579568028450012,-0.24894100427627563,-0.26828068494796753,-0.24680733680725098,-0.24962414801120758,-0.251422256231308,-0.2661937475204468,-0.2633325159549713
"my three great jewels from the crown of life :<br>love , sympathy , and faith ; and year on year<br>he sees them grow in lustre and in worth ,<br>and glowers by me , plucking at his beard ,<br>and dragging , as he goes , a useless scythe .",-0.2642260193824768,-0.2545034885406494,-0.24576494097709656,-0.2579633295536041,-0.24895155429840088,-0.26829469203948975,-0.2467973232269287,-0.24963991343975067,-0.25143930315971375,-0.26617586612701416,-0.26334455609321594
"except my mother. nothing. ever, now,<br>to rival her) i was afraid to place,<br>without regard to beauty. i was( how,<br>exactly, does the human body end,<br>without the body of the spirit, which,<br>without which it is neither living friend,<br>beloved, companion any more. and bitch,<br>because, again, i wanted something more,<br>because, before her dying in my  for.",-0.26422613859176636,-0.2545015513896942,-0.24576540291309357,-0.25796112418174744,-0.24896009266376495,-0.26829323172569275,-0.2467913031578064,-0.24963326752185822,-0.25144803524017334,-0.26617133617401123,-0.263354629278183
"though dim as yet in tint and line ,<br>we trace thy picture 's wise design ,<br>and thank thee that our age supplies<br>its dark relief of sacrifice .<br>thy will be done !",-0.26422515511512756,-0.25450369715690613,-0.24576295912265778,-0.25796180963516235,-0.24894461035728455,-0.26826804876327515,-0.24680814146995544,-0.24965575337409973,-0.2514364719390869,-0.2661629319190979,-0.26338157057762146
"no laurels from my vanquish 'd heart shall wave<br>round your triumphant beauty as you go ,<br>not thus adorn 'd work out some other 's woe —<br>yet , if you will , pluck daisies from my grave !<br>peace ! let me go .",-0.2642257809638977,-0.2545110583305359,-0.2457735687494278,-0.25796350836753845,-0.24894225597381592,-0.2682937979698181,-0.24680696427822113,-0.24964439868927002,-0.2514454424381256,-0.26617664098739624,-0.26339277625083923
"witch , do you love accursèd hearts ?<br>say , do you know the reprobate ?<br>know you remorse , whose venomed darts<br>make souls the targets for their hate ?<br>witch , do you know accursèd hearts ?",-0.26422590017318726,-0.254497766494751,-0.2457658350467682,-0.2579624652862549,-0.2489376813173294,-0.2682536244392395,-0.24681591987609863,-0.2496374249458313,-0.25144273042678833,-0.2661706507205963,-0.2633557915687561
"“ does your prison lay dead<br>surely surely into my might ,<br>no place of silk i repose .<br>for you is true that man of you have seen<br>crush shadows , holding apart<br>of tender palm ; and when the weary",-0.264226496219635,-0.2545052170753479,-0.24576450884342194,-0.2579759657382965,-0.2489517778158188,-0.26830270886421204,-0.24680347740650177,-0.24964004755020142,-0.2514422833919525,-0.26618048548698425,-0.2633594572544098
"the castle of our desire vultures we should not thought <br>we saw the anted quarry and lone pen <br>a wanderer to the castle of the dead <br>the anted vale, and turret gray, we saw <br>the dimmed vale with a mist and two a star",-0.2642269730567932,-0.2545069456100464,-0.24577873945236206,-0.2579636573791504,-0.24896010756492615,-0.2682875394821167,-0.24682171642780304,-0.24964503943920135,-0.2514520287513733,-0.2661781311035156,-0.26336920261383057
"oh what a kiss<br>with filial passion overcharged is this !<br>to this misgiving breast<br>the child runs , as a child ne'er ran to rest<br>upon the light heart and the unoppressed .",-0.26422595977783203,-0.2544759213924408,-0.24576683342456818,-0.2579617202281952,-0.24893642961978912,-0.26828622817993164,-0.2467992752790451,-0.24966296553611755,-0.25143733620643616,-0.2661876678466797,-0.26335978507995605
"perhaps ) are only human ; human, too,<br>the people who believe in them and strong,<br>as human beings being all the true,<br>as human persons being any kind.<br>and even if you never wholly get,<br>whatever you are seeking, you may find,<br>without believing it yourself and yet,<br>without believing any one has said,<br>whatever it may turn up proving( read.",-0.2642260193824768,-0.2545032799243927,-0.24578066170215607,-0.2579736113548279,-0.24896098673343658,-0.268311083316803,-0.24682679772377014,-0.24965697526931763,-0.2514494061470032,-0.2661922574043274,-0.26336759328842163
"oh thou , the splendor ever canst ,<br>till unfold the golden gloom ;<br>the weight , in crimson dust and the dew<br>of autumn days brown before ,<br>unto the books the whim prepared look<br>cast gloom , ever",-0.26422548294067383,-0.2544916272163391,-0.24578222632408142,-0.2579677402973175,-0.24895134568214417,-0.268290251493454,-0.24679556488990784,-0.24966385960578918,-0.2514421045780182,-0.266171932220459,-0.26336464285850525
"but yet not for the pomp exalted you <br>or points on no other still at change <br>it never had not leave your agonies <br>did make what knowledge in admire , and needs",-0.26422569155693054,-0.254489541053772,-0.24576367437839508,-0.2579609155654907,-0.2489534318447113,-0.2682759463787079,-0.2468041479587555,-0.24966254830360413,-0.2514573931694031,-0.26615282893180847,-0.26337021589279175
"ho ! raven , now with thee i 'll share the spoil !<br>this way , methinks , the dying game hath trod —<br>ay ! broken twigs , and blood upon the sod —<br>these thorns are sharp ! well ! soon will end the toil —<br>this bough aside , and then the prize ... my god !...",-0.2642260491847992,-0.2545025944709778,-0.24576938152313232,-0.25797122716903687,-0.24895375967025757,-0.2682846188545227,-0.24679914116859436,-0.24964790046215057,-0.2514391541481018,-0.26618432998657227,-0.26333993673324585
"people telling me that you was dead ! <br>this very little baby hanged himself, <br>a weapon pointed at my severed head ! <br>his body back and then he hanged herself. <br><br>with one so many bodies tied to silken ! <br>what happened when her mother started screaming, <br>she only had another crucifixion ! <br>i never ever saw an angel leaping.",-0.2642247676849365,-0.2545180320739746,-0.24576497077941895,-0.25797444581985474,-0.24895034730434418,-0.2682671844959259,-0.24682141840457916,-0.2496543526649475,-0.2514369785785675,-0.2661828100681305,-0.26337721943855286
"and more? i knew but brighter of this day<br>that his will only serve and saw the way<br>of him who done is this, for he was cast<br>to him, if he had loved— but to the rest",-0.264225572347641,-0.25449177622795105,-0.2457554191350937,-0.2579401135444641,-0.2489236444234848,-0.26826271414756775,-0.24680186808109283,-0.2496320754289627,-0.25143730640411377,-0.26616623997688293,-0.2633233368396759
"or whether, coming into being so,<br>he merely furnished human minds that odd,<br>and giving being only in the show,<br>without intending any defect, he,<br>in giving beings, merely wanted one,<br>to suffer defect in enjoying) we,<br>however gifted we may seem in fun,<br>however fertile thought within our breasts,<br>whatever heaven, even though the guests.",-0.2642259895801544,-0.25450369715690613,-0.24577200412750244,-0.2579667866230011,-0.24894334375858307,-0.2682919204235077,-0.24681831896305084,-0.24964551627635956,-0.2514369785785675,-0.26617196202278137,-0.26336902379989624
"as i had a mother 's voice <br>with a crown of fire , <br>and a grey lily of the sky , <br>down in the woods where the sky has hid",-0.26422616839408875,-0.2544800341129303,-0.245761901140213,-0.25796082615852356,-0.24894477427005768,-0.2682829797267914,-0.24683009088039398,-0.24965310096740723,-0.2514461576938629,-0.2661857604980469,-0.2633715569972992
"today is only paper, paper, post,<br>another paper, paper, paper. day,<br>tomorrow only plastic. paper most,<br>tomorrow only garbage, garbage, trash,<br>today the only future, only trash.<br>today the paper, only plastic / ash.<br>tomorrow only paper. only ash.<br>tomorrow paper only garbage. day,<br>tomorrow garbage, only garbage. they.",-0.26422566175460815,-0.2545154392719269,-0.24573470652103424,-0.25797238945961,-0.24895572662353516,-0.2682730555534363,-0.24678325653076172,-0.24961361289024353,-0.25141435861587524,-0.26618513464927673,-0.26334691047668457
"like elvis ) i was thinking maybe you,<br>instead thereof, perhaps you really pool,<br>like super hero, with the super who,<br>today, for no especially valid, though,<br>excuse i said excuse because i am,<br>you see, whatever you were doing so,<br>instead thereof, whatever you are damn,<br>whatever any of you even, now,<br>are ever even, now that summer how.",-0.26422643661499023,-0.25449973344802856,-0.24576865136623383,-0.25796088576316833,-0.24896076321601868,-0.2683001756668091,-0.24681374430656433,-0.24963024258613586,-0.2514362335205078,-0.26617905497550964,-0.2633453905582428
"there is a house with ivied walls ,<br>and mullioned windows worn and old ,<br>and the long dwellers in those halls<br>have souls that know but sordid calls ,<br>and daily dote on gold .",-0.2642253041267395,-0.25447189807891846,-0.2457606941461563,-0.2579422891139984,-0.24893659353256226,-0.268286794424057,-0.24680815637111664,-0.24964894354343414,-0.25143298506736755,-0.2661704421043396,-0.26333087682724
"that nightee teem he come chop , chop ,<br>one young man walkee , no can stop ,<br>colo makee ; icee makee ;<br>he got flag ; chop b'long welly culio , see —<br>topside galah !",-0.2642274498939514,-0.2544994354248047,-0.24577480554580688,-0.25797373056411743,-0.24895980954170227,-0.2683176100254059,-0.2468087077140808,-0.2496369481086731,-0.2514406740665436,-0.2661762833595276,-0.2633470594882965
"with time to roam , lie down<br>and open us , view river ! come west across the clear ,<br>hard by the winds which would not play ;<br>but a holy first , gleam<br>may never see darling ; “ — person may not the rest",-0.2642255425453186,-0.2545078694820404,-0.24577054381370544,-0.2579580843448639,-0.24894744157791138,-0.2682974636554718,-0.246823251247406,-0.24965620040893555,-0.25144320726394653,-0.26617366075515747,-0.2633656859397888
"‘ twas a race between tortoise and hare ,<br>puss was sure she 'd so much time to spare ,<br>that she lay down to sleep ,<br>and let old thick-shell creep<br>to the winning post first !— you may stare .",-0.26422539353370667,-0.25445714592933655,-0.24576455354690552,-0.2579531967639923,-0.24893678724765778,-0.26828324794769287,-0.24678269028663635,-0.24963334202766418,-0.2514340281486511,-0.2661733627319336,-0.2633554935455322
"to sit , happy married lovers ; phillis trifling with a plover 's<br>egg , while corydon uncovers with a grace the sally lunn ,<br>or dissects the lucky pheasant — that , i think , were passing pleasant ,<br>as i sit alone at present , dreaming darkly of a dun .<br>c. s. calverley .",-0.2642255127429962,-0.25449007749557495,-0.24577577412128448,-0.2579526901245117,-0.24895991384983063,-0.2682827413082123,-0.24680547416210175,-0.2496328055858612,-0.2514357566833496,-0.2661556005477905,-0.26337575912475586
"entire body causes stomach pain, <br>friction by electric color vision. <br>and from the very greedy rotting brain ! <br>become chaotic sexual affliction. <br><br>i wanna feel my medical condition, <br>erotic senses causing aggravation ! <br>i wanna use this nicotine addiction ! <br>remote control and social isolation.",-0.2642250061035156,-0.25448715686798096,-0.24577349424362183,-0.25794583559036255,-0.24894237518310547,-0.2682577967643738,-0.2468598484992981,-0.24964280426502228,-0.2514439523220062,-0.2661707401275635,-0.26339229941368103
"the roman road runs straight and bare<br>as the pale parting-line in hair<br>across the heath . and thoughtful men<br>contrast its days of now and then ,<br>and delve , and measure , and compare ;",-0.2642260789871216,-0.2544880211353302,-0.24575436115264893,-0.257958322763443,-0.24893823266029358,-0.2682921886444092,-0.2467983514070511,-0.24964453279972076,-0.25144708156585693,-0.26616135239601135,-0.2633383274078369
"the castle of our desire vultures we found <br>weigh we [ a bower not full many a fold <br>the corse, the gipoyson, and the ponderous heave <br>we bring it,— the castle of anuplus <br>the castle with a clock",-0.2642272412776947,-0.2545025050640106,-0.2457725554704666,-0.25796234607696533,-0.24895521998405457,-0.26828819513320923,-0.24681535363197327,-0.24964824318885803,-0.25143858790397644,-0.26618337631225586,-0.26337626576423645
"a little time , a little child , <br>a little while , <br>and a ’ that , at the very passes , <br>i know no more !",-0.2642267942428589,-0.25446221232414246,-0.24575787782669067,-0.25796225666999817,-0.2489548623561859,-0.26827892661094666,-0.24679066240787506,-0.2496558129787445,-0.251455157995224,-0.2661783993244171,-0.26337456703186035
"was always: though is not a moment run<br>and i shall list with music to his own<br>what would he not to tell me, for aright<br>knows that he loves, the art of all the sight",-0.2642258405685425,-0.25449657440185547,-0.24576322734355927,-0.25796622037887573,-0.24894145131111145,-0.2682809829711914,-0.24679699540138245,-0.24964584410190582,-0.25143787264823914,-0.266160786151886,-0.2633631229400635
"designed to add another wider sense. <br>and then a certain picture spins aligned, <br>than there has ever gonna happen hence ! <br>some people also often feel defined. <br><br>are spoken by an ancient dialect, <br>but most of whom or many sources differ ! <br>i know no matter where it may affect ! <br>the simple life is very similar.",-0.2642245888710022,-0.2544896900653839,-0.24578218162059784,-0.25795140862464905,-0.2489517331123352,-0.2682855725288391,-0.24682292342185974,-0.2496510148048401,-0.2514457106590271,-0.2661636471748352,-0.26336485147476196
"mine avenue is all a growth of oaks ,<br>some rent by thunder-strokes ,<br>some rustling leaves and acorns in the breeze :<br>fair fall my fertile trees ,<br>that rear their goodly heads , and live at ease .",-0.2642245292663574,-0.2544877827167511,-0.24575494229793549,-0.257963091135025,-0.24894869327545166,-0.26826828718185425,-0.24680323898792267,-0.24964562058448792,-0.25143349170684814,-0.266156405210495,-0.26334649324417114
"and listen 'd , mong the meadow thro ’ the sea <br>fret headlong then descending ; and so <br>you , now unconscious of the dog ring stood <br>i saw , and then , amazed to all the same",-0.26422688364982605,-0.25449931621551514,-0.24576877057552338,-0.2579568326473236,-0.24893955886363983,-0.2682771682739258,-0.24681222438812256,-0.24963995814323425,-0.25144582986831665,-0.2661671042442322,-0.26334941387176514
"amidst his heavy pen brings art <br>the seed of storms , of thoughts , and cares , and heart <br>some muse through world the muses are all kind <br>so of man 's seeing , but that high browed dying",-0.26422661542892456,-0.25450727343559265,-0.24577413499355316,-0.25796592235565186,-0.24894949793815613,-0.26829972863197327,-0.24682071805000305,-0.24965249001979828,-0.2514425814151764,-0.2661769390106201,-0.2633683979511261
"to for she ladies star , till<br>end ran —<br>but prove to tell his heart<br>has shone me from shame ,<br>and pain i had stood by heaven 's great ,<br>‘ tis stilled one of clean , time has<br>time smile daughter —<br>it",-0.26422643661499023,-0.2545042037963867,-0.24576929211616516,-0.2579759359359741,-0.24897398054599762,-0.2682954668998718,-0.24680300056934357,-0.24965281784534454,-0.25145697593688965,-0.2661769390106201,-0.2633818984031677
"this is the rose of the moon , <br>the bird 's a shepherd in the sky , <br>the sea has never spent the sky ; <br>there is no room in the sky .",-0.2642256021499634,-0.2544616162776947,-0.24575883150100708,-0.2579497992992401,-0.24893346428871155,-0.26826953887939453,-0.24680040776729584,-0.2496391385793686,-0.25142738223075867,-0.26615768671035767,-0.2633233964443207
"knowledge where their inner organs fairly, <br>are causing great chaotic dominate. <br>this whole entire world is secondary ! <br>some people try to carry heavy weight. <br><br>my thoughts become an only error mixing ! <br>so many ways without consideration ! <br>no greater angles any longer twisting, <br>and driven by the chemical equation.",-0.2642250657081604,-0.2544841766357422,-0.24577899277210236,-0.2579759359359741,-0.2489512711763382,-0.2683075964450836,-0.2468205839395523,-0.24965786933898926,-0.2514360249042511,-0.2661851644515991,-0.2633585035800934
"with frugal skill her simple wants she tends ,<br>she folds her tawny heifers and her sheep<br>on lonely meadows when the daylight ends ,<br>ere the quick night upon her flock descends<br>like a black panther from the caves of sleep .",-0.2642253637313843,-0.254486083984375,-0.24576427042484283,-0.2579667270183563,-0.24894863367080688,-0.26825982332229614,-0.24682027101516724,-0.24965837597846985,-0.2514406442642212,-0.2661789059638977,-0.26336514949798584
"hills , ever does about ;<br>by tea , full huge thee .<br>that were from many a moon came ,<br>the breath of as lads that was verse , when in mr.<br>and sat . “ the cross and sought me how ”",-0.26422616839408875,-0.2545076012611389,-0.24576453864574432,-0.25796157121658325,-0.24894359707832336,-0.26827767491340637,-0.24680078029632568,-0.24964991211891174,-0.25144535303115845,-0.26615622639656067,-0.2633456885814667
"i spier 'd for my cousin fu ’ couthy and sweet ,<br>gin she had recovered her hearin ’ ,<br>and how my auld shoon suited her shauchled feet ,<br>but , heavens ! how he fell a swearin ’ , a swearin ’ ,<br>but , heavens ! how he fell a swearin ’ .",-0.2642255425453186,-0.2545023560523987,-0.2457714080810547,-0.2579376995563507,-0.24895183742046356,-0.26827988028526306,-0.246800035238266,-0.24964185059070587,-0.25143471360206604,-0.266156405210495,-0.263378769159317
"while the wine gets cool in yonder pool ,<br>let 's spruce up nice and tidy ;<br>who knows , old boy ,<br>but we may decoy<br>the fair but furtive lyde ?",-0.2642268240451813,-0.2544717788696289,-0.24575397372245789,-0.25794729590415955,-0.248951718211174,-0.2682844400405884,-0.2467983067035675,-0.2496233731508255,-0.25142738223075867,-0.2661663293838501,-0.26336929202079773
"the day is long , and the day is hard ;<br>we are tired of the march and of keeping guard ,<br>tired of the sense of a fight to be won ,<br>of days to live through and of work to be done ,<br>tired of ourselves and of being alone .",-0.2642257809638977,-0.25449052453041077,-0.2457588016986847,-0.25795453786849976,-0.24893881380558014,-0.2682896852493286,-0.24680227041244507,-0.2496279925107956,-0.25143179297447205,-0.2661612331867218,-0.2633572518825531
"you shall go binds you to wild and forlorn ,<br>at fifty one starlight 's<br>a forlorn anger that should stirred us<br>in the figure that sweet lives<br>are awful , truly be .<br>in my soul no vanish still<br>to your muse , when your go is",-0.2642260789871216,-0.2545252740383148,-0.24577297270298004,-0.2579636573791504,-0.2489493191242218,-0.26830029487609863,-0.24681387841701508,-0.24964581429958344,-0.25143909454345703,-0.26617732644081116,-0.26338618993759155
"as i swing , ye have a little child , <br>and i am the queen of my own crowd , <br>i 'll make your right , and he will go , <br>to his heart 's desire ,",-0.2642245888710022,-0.2544776499271393,-0.24575871229171753,-0.2579594552516937,-0.24895025789737701,-0.26826566457748413,-0.24680259823799133,-0.24964793026447296,-0.25142210721969604,-0.2661632299423218,-0.26336684823036194
"ready to clasp me; and to pass away<br>meekly toward them, till they bow him round<br>still bright, they greet me with the light of day<br>and tremble on them all upon the ground",-0.26422590017318726,-0.2544964551925659,-0.24576158821582794,-0.25796711444854736,-0.24893102049827576,-0.2682777941226959,-0.24680759012699127,-0.24964742362499237,-0.25143128633499146,-0.2661542296409607,-0.2633381187915802
"men who am sick and helpless poor to man<br>all wretched of his pilgrims, he shall find<br>the rest, and what he know who never can<br>unable on the master of his mind",-0.26422640681266785,-0.25448736548423767,-0.24576203525066376,-0.25796109437942505,-0.24893459677696228,-0.2682982385158539,-0.24681918323040009,-0.2496500313282013,-0.25144267082214355,-0.26615893840789795,-0.2633594274520874
"the fountain of the sea in the pool , <br>and the sunshine in her eyes , <br>and the eyes that would seem so bright , <br>that she might have been , and i was not ;",-0.2642248868942261,-0.25447505712509155,-0.2457464337348938,-0.25793808698654175,-0.24892711639404297,-0.2682763636112213,-0.24680891633033752,-0.24963627755641937,-0.25142768025398254,-0.26614710688591003,-0.26334136724472046
"before you was alive, you were alone.<br>and even now i can believe you filled,<br>until it filled itself to bursting stone.<br>because i cannot follow you without,<br>without, without. because i am alone.<br>and only you alone, alone and out,<br>and in and out and only over stone.<br>because without you nothing ever had,<br>or ever could have. nothing. only mad.",-0.2642251253128052,-0.2545117735862732,-0.2457645833492279,-0.25797417759895325,-0.24895252287387848,-0.26829633116722107,-0.24680666625499725,-0.24965813755989075,-0.2514490485191345,-0.26617980003356934,-0.26335564255714417
"firm ; rest<br>in pity sleep , souls fast of sorrow ,<br>who left us to their sharp flown<br>the glory is no earthly place<br>where sick , when dying from the ranks<br>of heart that is full of splendour ,<br>and strong , and sin",-0.2642265260219574,-0.25448209047317505,-0.24576374888420105,-0.2579594552516937,-0.24893426895141602,-0.2682887315750122,-0.24680866301059723,-0.24964693188667297,-0.2514304220676422,-0.26616325974464417,-0.2633472681045532
"but then in kings he stayed; and he was cast<br>for him that wisdom, sweeter than his birth<br>from all his thoughts, in wretched— man of earth<br>thus was the silent monarch of the rest",-0.2642257511615753,-0.25448548793792725,-0.24575945734977722,-0.25795525312423706,-0.2489306777715683,-0.26826685667037964,-0.24679499864578247,-0.24964302778244019,-0.2514367997646332,-0.2661522924900055,-0.2633524239063263
"the castle of our desire vultures we found <br>we saw the anted quarry and then a grass <br>under a wood whose light was like the yard <br>wonder on the elm, and the gorge is bare <br>with foot firm andvelin 'd, and a clock to mark",-0.2642267644405365,-0.25448107719421387,-0.2457694113254547,-0.25795724987983704,-0.24896028637886047,-0.26828575134277344,-0.24680432677268982,-0.2496398389339447,-0.25143709778785706,-0.2661627531051636,-0.26335084438323975
"i watched the men at work on the stubborn rock ,<br>but mostly the one man poised on a drill<br>above the steam that hissed and billowed about him<br>white in the frosty air ,<br>where the lordly house would stand .",-0.2642252445220947,-0.25448399782180786,-0.24576818943023682,-0.25795435905456543,-0.24892577528953552,-0.26826566457748413,-0.24682117998600006,-0.24964481592178345,-0.25144705176353455,-0.26615527272224426,-0.26335591077804565
"where the soil oozes under thy feet .<br>better , ah , better to die<br>than to take one step in the mire !<br>oh , blessed to die or to live ,<br>with garments of holy fire !",-0.2642258405685425,-0.25448930263519287,-0.24575965106487274,-0.25794482231140137,-0.24893304705619812,-0.2682839334011078,-0.24680322408676147,-0.2496417611837387,-0.25142309069633484,-0.2661563456058502,-0.26335451006889343
the silly wights going out his desk <br>he shifts but one as he another day <br>sun is not now ! for never to the day <br>what gentle sweetness got connubial è n view,-0.264227032661438,-0.2545035183429718,-0.2457474023103714,-0.25797033309936523,-0.2489510029554367,-0.26828935742378235,-0.2468302845954895,-0.24967029690742493,-0.25144270062446594,-0.2661866247653961,-0.26335370540618896
